id,name,change_name_to,address,phone,homepage_url,price_text,price_min,price_max,price_type,difficulty,avg_score,source_url,confidence,needs_check,note
gc-ab63350a5577,화산컨트리클럽,,경기도 용인시 처인구 이동읍 화산로 239,031-329-7114,http://www.hwasancc.com/,,,,unknown,7,92,https://search.naver.com/search.naver?where=nexearch&query=%ED%99%94%EC%82%B0%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-8b59a320f132,한림용인CC,,경기도 용인시 처인구 남사읍 경기동로 628,031-336-8350,http://www.hanlimgolf.co.kr/,"네이버 예약: 170,000원; 230,000원",170000,230000,reservation_price,5,92,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%9C%EB%A6%BC%EC%9A%A9%EC%9D%B8CC,high,y,
gc-748b687096d1,글렌로스 골프클럽,,경기도 용인시 처인구 포곡읍 에버랜드로 562번길 69,031-320-9601,https://www.benestgolf.com,"네이버 예약: 290,000원",290000,290000,reservation_price,2.2,89,https://search.naver.com/search.naver?where=nexearch&query=%EA%B8%80%EB%A0%8C%EB%A1%9C%EC%8A%A4%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-928514cac4c6,용인CC,,경기도 용인시 처인구 백암면 황새울로 255,031-332-3323,http://www.yongincc.com/,"네이버 예약: 175,000원; 185,000원; 195,000원",175000,195000,reservation_price,9.4,95,https://search.naver.com/search.naver?where=nexearch&query=%EC%9A%A9%EC%9D%B8CC%20%EC%9A%A9%EC%9D%B8%EC%8B%9C,high,y,
gc-c45d3f5d316d,써닝포인트 컨트리클럽,,경기도 용인시 처인구 백암면 고안로 51번길 205,031-329-0800,http://www.sunningpoint.com/,"네이버 예약: 195,000원; 225,000원; 265,000원; 275,000원",195000,275000,reservation_price,6.4,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%8D%A8%EB%8B%9D%ED%8F%AC%EC%9D%B8%ED%8A%B8%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-f4bb9638f567,해솔리아 컨트리클럽,,경기도 용인시 처인구 이동읍 백자로 369,031-321-7755,http://www.haesoliacc.co.kr/,"네이버 예약: 200,000원",200000,200000,reservation_price,5.4,92,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%B4%EC%86%94%EB%A6%AC%EC%95%84%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-af63c289d999,세현CC,,경기도 용인시 처인구 이동읍 백자로 450,031-670-8800,https://www.sehyeoncc.com,"네이버 예약: 170,000원; 210,000원; 280,000원",170000,280000,reservation_price,9.1,94,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%B8%ED%98%84CC,high,y,
gc-3b60b2dadb3f,뉴코리아 컨트리클럽,,경기도 고양시 덕양구 신원2로 57,031-281-6613,http://www.newkoreacc.co.kr/,,,,unknown,3.2,90,https://search.naver.com/search.naver?where=nexearch&query=%EB%89%B4%EC%BD%94%EB%A6%AC%EC%95%84%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-18640b625b94,올림픽 골프장,,경기도 고양시 덕양구 혜음로 301,031-962-0101,http://www.olympicgolf.co.kr/,"네이버 예약: 160,000원",160000,160000,reservation_price,9.6,95,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%AC%EB%A6%BC%ED%94%BD%20%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,
gc-41b5c15f44da,일산스프링힐스 컨트리클럽,,경기도 고양시 일산동구 산황로 108,031-969-2000,http://springhills.co.kr,"네이버 예약: 150,000원; 160,000원; 165,000원",150000,165000,reservation_price,7.2,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%BC%EC%82%B0%EC%8A%A4%ED%94%84%EB%A7%81%ED%9E%90%EC%8A%A4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-1faa083d0616,한양파인컨트리클럽,,경기도 고양시 덕양구 고양대로 1591,031-930-9100,http://www.hypine.co.kr/,,,,unknown,4.6,91,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%9C%EC%96%91%ED%8C%8C%EC%9D%B8%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-210de13c89f8,남서울컨트리클럽,,경기도 성남시 분당구 판교백현로 161,031-709-6000,http://www.nscc.co.kr/,,,,unknown,4.6,91,https://search.naver.com/search.naver?where=nexearch&query=%EB%82%A8%EC%84%9C%EC%9A%B8%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-4731f8c98a6d,리베라컨트리클럽,,경기도 화성시 중리길 183,031-8047-8000,https://www.shinangolf.com/,,,,unknown,3.8,91,https://search.naver.com/search.naver?where=nexearch&query=%EB%A6%AC%EB%B2%A0%EB%9D%BC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-7701abd77260,기흥컨트리클럽,,경기도 화성시 풀무골로106번길 244,031-376-4001,http://www.ghcc.kr/,,,,unknown,1.7,89,https://search.naver.com/search.naver?where=nexearch&query=%EA%B8%B0%ED%9D%A5%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-ee03e5ddbe9f,라비돌컨트리클럽,,경기도 화성시 정남면 세자로 286,031-352-4457,https://www.laviedor.com/la_cc1.asp,"네이버 예약: 140,000원; 145,000원",140000,145000,reservation_price,4.4,91,https://search.naver.com/search.naver?where=nexearch&query=%EB%9D%BC%EB%B9%84%EB%8F%8C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-5ec5b76d3c22,화성골프클럽,,경기도 화성시 남양읍 화성로 1393-27,031-369-8900,http://www.hwaseonggc.com/,"네이버 예약: 110,000원; 120,000원; 130,000원; 140,000원",110000,140000,reservation_price,2.7,90,https://search.naver.com/search.naver?where=nexearch&query=%ED%99%94%EC%84%B1%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-c77232b99bd6,링크나인골프클럽,,경기도 화성시 마도면 해운로630번길 49,031-831-0900,http://www.linknine.co.kr/,,,,unknown,3.1,90,https://search.naver.com/search.naver?where=nexearch&query=%EB%A7%81%ED%81%AC%EB%82%98%EC%9D%B8%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-24a9087d99d6,양주 컨트리클럽,,경기도 남양주시 화도읍 북한강로 1525-52,031-592-6060,http://www.yangjucc.co.kr/,"네이버 예약: 300,000원",300000,300000,reservation_price,5.1,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%96%91%EC%A3%BC%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-7471c8142b1e,비전힐스CC,,경기도 남양주시 화도읍 마치로 226-220,031-595-3355,http://www.visionhillscc.co.kr/,,,,unknown,3.8,91,https://search.naver.com/search.naver?where=nexearch&query=%EB%B9%84%EC%A0%84%ED%9E%90%EC%8A%A4CC,high,y,
gc-01a5e4501db9,해비치 컨트리클럽,,경기도 남양주시 화도읍 재재기로 190번길 160,064-766-6200,https://www.haevichi.com/ccjeju/ko/,"네이버 예약: 202,000원; 212,000원",202000,212000,reservation_price,7.1,93,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%B4%EB%B9%84%EC%B9%98%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,medium,y,
gc-29fa36946d15,남양주CC,,경기도 남양주시 오남읍 진건오남로 516-31,031-529-6060,http://www.namyangjucc.co.kr/,"네이버 예약: 139,000원; 159,000원; 169,000원; 199,000원",139000,199000,reservation_price,8.8,94,https://search.naver.com/search.naver?where=nexearch&query=%EB%82%A8%EC%96%91%EC%A3%BCCC,high,y,
gc-5e74f5c1f4b5,제일컨트리클럽,,경기도 안산시 상록구 태마당로28(부곡동),031-400-2500,http://www.jaeil-cc.co.kr/,,,,unknown,1.3,87,https://search.naver.com/search.naver?where=nexearch&query=%EC%A0%9C%EC%9D%BC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-df2b984b36c9,솔트베이 골프클럽,,경기도 시흥시 마유로 987 (장곡동),031-400-0000,https://www.saltbay.co.kr,,,,unknown,6.9,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%86%94%ED%8A%B8%EB%B2%A0%EC%9D%B4%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-d5533edff8e8,아세코밸리골프클럽,,경기도 시흥시 마전로 307 (거모동),031-488-8000,https://www.asecovalley.co.kr/,,,,unknown,4.5,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EC%84%B8%EC%BD%94%EB%B0%B8%EB%A6%AC%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-962dc7cafd46,서서울 컨트리클럽,,경기도 파주시 광탄면 혜음로 324,031-943-0040,http://www.seoseoul.co.kr/,,,,unknown,5.9,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%84%9C%EC%9A%B8%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-0ab02fc6c813,서원밸리 골프장,,경기도 파주시 광탄면 서원길 333,031-940-9400,http://www.seowongolf.co.kr/,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9B%90%EB%B0%B8%EB%A6%AC%20%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,
gc-fabeaa53a815,서원힐스 골프장,,경기도 파주시 광탄면 서원길 333,031-940-9400,http://www.seowongolf.co.kr/,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9B%90%ED%9E%90%EC%8A%A4%20%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,
gc-d5cd483c8c94,노스팜 컨트리클럽,,경기도 파주시 광탄면 쇠장이길 265,031-950-6900,http://www.npcc.co.kr/,,,,unknown,7.7,93,https://search.naver.com/search.naver?where=nexearch&query=%EB%85%B8%EC%8A%A4%ED%8C%9C%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-d0e431ff250c,스마트KU 골프 파빌리온,,경기도 파주시 법원읍 보광로 1616,031-930-1600,http://kugolf.co.kr/,,,,unknown,7.3,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%8A%A4%EB%A7%88%ED%8A%B8KU%20%EA%B3%A8%ED%94%84%20%ED%8C%8C%EB%B9%8C%EB%A6%AC%EC%98%A8,high,y,
gc-e04bb1d7bba9,남촌컨트리클럽,,경기도 광주시 곤지암읍 부항길 135-38,031-769-0333,https://www.youtube.com/@NamchonGolfClub,,,,unknown,2.1,89,https://search.naver.com/search.naver?where=nexearch&query=%EB%82%A8%EC%B4%8C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-b37c66474de6,이스트밸리CC,,경기도 광주시 곤지암읍 건업길 195,031-760-3800,http://www.eastvalley.co.kr/,,,,unknown,2,89,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B4%EC%8A%A4%ED%8A%B8%EB%B0%B8%EB%A6%ACCC,high,y,
gc-bed5fc0dc1f2,그린힐 컨트리클럽,,경기도 광주시 곤지암읍 내선길 176,031-799-8500,https://www.shinangolf.com/,,,,unknown,4.4,91,https://search.naver.com/search.naver?where=nexearch&query=%EA%B7%B8%EB%A6%B0%ED%9E%90%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-2fa514959418,강남300 컨트리클럽,,경기도 광주시 새말길 353(목동),031-719-0300,https://www.instagram.com/kangnam300cc/,,,,unknown,3.7,91,https://search.naver.com/search.naver?where=nexearch&query=%EA%B0%95%EB%82%A8300%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-4cbc2f4feecc,로제비앙GC,,경기 광주시 곤지암읍 오향리 156-1,031-799-6000,https://www.logebiengc.com/,,,,unknown,8,93,https://search.naver.com/search.naver?where=nexearch&query=%EB%A1%9C%EC%A0%9C%EB%B9%84%EC%95%99GC,medium,y,
gc-14e8979016a9,곤지암GC,,경기도 광주시 도척면 도척윗로 280,031-760-3556,https://www.konjiamgolfclub.co.kr/index.dev,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A4%EC%A7%80%EC%95%94GC,high,y,
gc-f28133275bb9,중부컨트리클럽,,경기도 광주시 곤지암읍 경충대로 451,031-762-6588,https://hansol4222.tistory.com/1,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%A4%91%EB%B6%80C.C,medium,y,
gc-3c54aee76615,뉴서울컨트리클럽,,경기도 광주시 삼지곡길 95(삼동),031-762-5672,https://www.newseoulgolf.co.kr,,,,unknown,1.9,89,https://search.naver.com/search.naver?where=nexearch&query=%EB%89%B4%EC%84%9C%EC%9A%B8%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-3e570fca0614,캐슬렉스골프클럽,,경기도 하남시 감이로 317(감이동),064-793-6688,http://www.castlexseoul.com,,,,unknown,3.5,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%BA%90%EC%8A%AC%EB%A0%89%EC%8A%A4%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-9944c1872c71,안양컨트리클럽,,경기도 군포시 군포로364(부곡동),031-460-3301,https://www.benestgolf.com,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EC%96%91%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-9bb0cbe01084,송추 컨트리클럽,,경기도 양주시 광적면 쇠장이길 435,031-871-9410,http://www.songchoo.co.kr/,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%86%A1%EC%B6%94%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-82563fee9804,에이치원 클럽,,경기도 이천시 호법면 장자터로 115,031-640-8114,http://www.h1club.co.kr,"네이버 예약: 280,000원; 290,000원; 310,000원",280000,310000,reservation_price,3.5,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EC%9D%B4%EC%B9%98%EC%9B%90%20%ED%81%B4%EB%9F%BD,high,y,
gc-eb40a22304aa,뉴스프링빌골프장,,경기도 이천시 모가면 사실로 527번길 158,031-630-7500,http://www.newspringvillecc.co.kr/,,,,unknown,1.7,89,https://search.naver.com/search.naver?where=nexearch&query=%EB%89%B4%EC%8A%A4%ED%94%84%EB%A7%81%EB%B9%8C%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,
gc-b046571c4182,더반 골프클럽,,경기도 이천시 대월면 대월로 627-141,031-645-6100,http://www.theban.co.kr/,,,,unknown,5.5,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%8D%94%EB%B0%98%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-085e92730123,웰링턴컨트리클럽,,경기도 이천시 모가면 사실로 725번길 119-73,031-645-1800,https://youtu.be/hoLzH1revMg?si=ABzG-AaOjwdkjD6R,,,,unknown,2.6,90,https://search.naver.com/search.naver?where=nexearch&query=%EC%9B%B0%EB%A7%81%ED%84%B4%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-d76bd69feda5,더크로스비골프클럽,,경기도 이천시 호법면 중부대로798번길 177,031-730-8600,http://www.thecrosbygc.co.kr,"네이버 예약: 250,000원; 280,000원",250000,280000,reservation_price,3.8,91,https://search.naver.com/search.naver?where=nexearch&query=%EB%8D%94%ED%81%AC%EB%A1%9C%EC%8A%A4%EB%B9%84%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-152613ee89f3,골프클럽Q,,경기도 안성시 죽산면 장계길 20-229,031-8046-7000,http://www.golfclubq.com,"네이버 예약: 200,000원; 220,000원; 240,000원; 250,000원",200000,250000,reservation_price,8.9,94,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BDQ,high,y,
gc-0151ec2b5b3a,마에스트로 CC,,경기도 안성시 양성면 안성맞춤대로 2134-36,031-8046-1000,http://www.maestrocc.co.kr/,"네이버 예약: 220,000원; 230,000원",220000,230000,reservation_price,8.8,94,https://search.naver.com/search.naver?where=nexearch&query=%EB%A7%88%EC%97%90%EC%8A%A4%ED%8A%B8%EB%A1%9C%20CC,high,y,
gc-2c8ffe1e182d,신안컨트리클럽,,경기도 안성시 고삼면 개울말길 149,031-8046-0777,https://www.shinangolf.com/,,,,unknown,5.4,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%8B%A0%EC%95%88%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-a026faeee8ac,윈체스트 골프클럽 대중,,경기도 안성시 서운면 오촌길 97-31,031-671-7909,https://pf.kakao.com/_xhyTxgn,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%9C%88%EC%B2%B4%EC%8A%A4%ED%8A%B8%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD%20%EB%8C%80%EC%A4%91%20%EB%84%A4%EC%9D%B4%EB%B2%84,medium,y,
gc-5062dbcbfa1c,포웰CC 안성,,경기도 안성시 양성면 약산길 67-6,031-612-6000,http://as.4wellcc.com/,"네이버 예약: 120,000원; 135,000원; 140,000원; 145,000원; 150,000원; 170,000원",120000,170000,reservation_price,8.7,94,https://search.naver.com/search.naver?where=nexearch&query=%ED%8F%AC%EC%9B%B0CC%20%EC%95%88%EC%84%B1,high,y,
gc-16fca0551d98,한림안성,,경기도 안성시 양성면 양성로 349-61,031-671-7153,http://www.hanlimgolf.co.kr/,"네이버 예약: 90,000원; 130,000원; 170,000원",90000,170000,reservation_price,9.8,96,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%9C%EB%A6%BC%EC%95%88%EC%84%B1,high,y,
gc-5495f8d48bf7,에덴블루 컨트리클럽,,경기도 안성시 죽산면 녹배길 175,031-678-7000,http://www.edenblue.co.kr/,"네이버 예약: 209,000원; 219,000원; 229,000원",209000,229000,reservation_price,9.4,95,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EB%8D%B4%EB%B8%94%EB%A3%A8%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-1f3e33adbac2,이글몬트CC,,경기도 안성시 보개면 보삼로 106,031-288-0900,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=64,"네이버 예약: 160,000원; 190,000원; 210,000원; 260,000원",160000,260000,reservation_price,8.7,94,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B4%EA%B8%80%EB%AA%AC%ED%8A%B8CC,high,y,
gc-b46ed64b80b6,필로스 골프클럽,,경기도 포천시 일동면 운악청계로 1507,031-539-8900,http://www.philosgc.com/,"네이버 예약: 160,000원; 170,000원; 180,000원",160000,180000,reservation_price,7.5,93,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%84%EB%A1%9C%EC%8A%A4%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-02352ab50684,일동레이크 골프클럽,,경기도 포천시 일동면 화동로 738,031-539-5900,http://www.ildonglakes.co.kr/,,,,unknown,5,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%BC%EB%8F%99%EB%A0%88%EC%9D%B4%ED%81%AC%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-f2158c0fa417,푸른솔 골프클럽 포천,,경기도 포천시 가산면 금우로276,031-850-3000,https://www.purunsol.co.kr/,,,,unknown,9.5,95,https://search.naver.com/search.naver?where=nexearch&query=%ED%91%B8%EB%A5%B8%EC%86%94%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD%20%ED%8F%AC%EC%B2%9C,high,y,
gc-564e2ae6067a,포천힐스 컨트리클럽,,경기도 포천시 군내면 반월산성로 375번길 34,031-538-7000,http://www.fortunehills.co.kr/,,,,unknown,8.6,94,https://search.naver.com/search.naver?where=nexearch&query=%ED%8F%AC%EC%B2%9C%ED%9E%90%EC%8A%A4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-b7fd5ee009ca,포레스트힐 컨트리클럽,,경기도 포천시 화현면 봉화로 253,031-530-8000,http://www.foresthill.kr/,"네이버 예약: 110,000원; 120,000원; 180,000원; 187,500원; 195,000원",110000,195000,reservation_price,9.3,94,https://search.naver.com/search.naver?where=nexearch&query=%ED%8F%AC%EB%A0%88%EC%8A%A4%ED%8A%B8%ED%9E%90%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-7c76a7546834,샴발라 컨트리클럽,,경기도 포천시 군내면 청군로 2856-93,031-535-5045,http://www.shambhalacc.co.kr,"네이버 예약: 150,000원",150000,150000,reservation_price,9.4,94,https://search.naver.com/search.naver?where=nexearch&query=%EC%83%B4%EB%B0%9C%EB%9D%BC%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-81ecacc0ae41,라싸 골프클럽,,경기도 포천시 이동면 제비울2길 161,031-538-0600,http://www.lassagc.com,,,,unknown,9.8,95,https://search.naver.com/search.naver?where=nexearch&query=%EB%9D%BC%EC%8B%B8%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-7ef394db717b,힐마루 골프앤리조트 포천,,경기도 포천시 영중면 금화봉 4길 77-1,1899-5800,https://pocheon.hillmaru.com/,,,,unknown,6.7,92,https://search.naver.com/search.naver?where=nexearch&query=%ED%9E%90%EB%A7%88%EB%A3%A8%20%EA%B3%A8%ED%94%84%EC%95%A4%EB%A6%AC%EC%A1%B0%ED%8A%B8%20%ED%8F%AC%EC%B2%9C,high,y,
gc-5ca66aa29c0b,양평TPC GC,,경기도 양평군 지평면 대평평장길 113-8,031-772-3000,http://www.tpcgolf.co.kr/,"네이버 예약: 160,000원; 170,000원; 240,000원",160000,240000,reservation_price,6.8,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%96%91%ED%8F%89TPC%20GC,high,y,
gc-88f7a6754606,YJC골프클럽,,경기도 여주시 월평로 78,031-883-7000,http://www.yeojuclassic.co.kr/,"네이버 예약: 240,000원; 250,000원; 270,000원",240000,270000,reservation_price,2.3,90,https://search.naver.com/search.naver?where=nexearch&query=YJC%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
gc-7e1dadf46eaa,소피아그린,,경기도 여주시 점동면 소피아그린길 84,031-887-8100,http://www.sophiagreen.co.kr/,"네이버 예약: 190,000원; 200,000원; 210,000원; 220,000원",190000,220000,reservation_price,5.1,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%86%8C%ED%94%BC%EC%95%84%EA%B7%B8%EB%A6%B0,high,y,
gc-b55900a1fcf9,솔모로골프장,,경기도 여주시 가남읍 솔모로그린길 171,031-884-7000,http://www.solmoro.com/,,,,unknown,5.3,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%86%94%EB%AA%A8%EB%A1%9C%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,
gc-c0e3c44b953c,아리지 골프장,,경기도 여주시 가남읍 아리지그린길 68,031-887-5678,http://www.ariji.co.kr/,"네이버 예약: 210,000원; 220,000원; 240,000원; 250,000원",210000,250000,reservation_price,4.3,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%A6%AC%EC%A7%80%20%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,
gc-75ecca302d46,이포골프장,,경기도 여주시 금사면 장흥로 416,031-886-8100,https://www.ipocc.com/,,,,unknown,4.7,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B4%ED%8F%AC%EA%B3%A8%ED%94%84%EC%9E%A5,high,y,
gc-d388a17be449,신라컨트리클럽,,경기도 여주시 북내면 신라그린길 84,031-886-3030,https://www.onetheclub.com,"네이버 예약: 170,000원; 180,000원; 210,000원",170000,210000,reservation_price,7.9,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%8B%A0%EB%9D%BC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-c6db7aa6cbe6,해슬리나인브릿지 컨트리클럽,,경기도 여주시 명품1로 76,031-887-9999,http://www.haesley.com/,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%B4%EC%8A%AC%EB%A6%AC%EB%82%98%EC%9D%B8%EB%B8%8C%EB%A6%BF%EC%A7%80%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-30fa81244c96,세라지오GC,,경기도 여주시 여양로 530,031-887-8700,https://thesiena.co.kr/content/velluto,,,,unknown,6.2,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%B8%EB%9D%BC%EC%A7%80%EC%98%A4GC,high,y,
gc-13ed08c1c42b,360도 컨트리클럽,,경기도 여주시 강천면 부평로 609,031-880-3600,http://www.360cc.co.kr/,,,,unknown,9.8,96,https://search.naver.com/search.naver?where=nexearch&query=360%EB%8F%84%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-417ae947fa4c,여주썬밸리 컨트리클럽,,경기도 여주시 강천면 강문로 872,031-887-5300,https://www.sunvalley.co.kr/yeoju/golf/intro,,,,unknown,8.2,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%97%AC%EC%A3%BC%EC%8D%AC%EB%B0%B8%EB%A6%AC%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-bd3f6011928e,페럼클럽,,경기도 여주시 점동면 점동로 181,031-887-7000,http://www.ferrumclub.com/,"네이버 예약: 235,000원; 245,000원; 255,000원; 265,000원; 275,000원",235000,275000,reservation_price,8.8,94,https://search.naver.com/search.naver?where=nexearch&query=%ED%8E%98%EB%9F%BC%ED%81%B4%EB%9F%BD,high,y,
gc-41b908991867,ROUTE52CC,,경기도 여주시 북내면 중암1길 36,031-882-0052,http://www.route52cc.com,"네이버 예약: 110,000원; 190,000원; 200,000원",110000,200000,reservation_price,9.2,94,https://search.naver.com/search.naver?where=nexearch&query=ROUTE52CC,high,y,
gc-79abd327c051,티클라우드컨트리클럽,,경기도 동두천시 평화로 3202,031-869-7777,http://www.teecloud.co.kr/,,,,unknown,6.6,92,https://search.naver.com/search.naver?where=nexearch&query=%ED%8B%B0%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,
gc-14a40331e62c,마이다스밸리 청평 골프클럽,,경기도 가평군 설악면 다락재로 73-111,031-589-9000,http://www.midasgolf.co.kr/,,,,unknown,4.4,91,https://search.naver.com/search.naver?where=nexearch&query=%EB%A7%88%EC%9D%B4%EB%8B%A4%EC%8A%A4%EB%B0%B8%EB%A6%AC%20%EC%B2%AD%ED%8F%89%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,y,
