id,name,change_name_to,address,phone,homepage_url,price_text,price_min,price_max,price_type,difficulty,avg_score,source_url,confidence,needs_check,note,teescanner_matched_title,teescanner_matched_region,teescanner_weekday_price_min,teescanner_weekday_price_max,teescanner_weekend_price_min,teescanner_weekend_price_max,teescanner_overall_price_min,teescanner_overall_price_max,teescanner_success_day_count,teescanner_no_price_day_count,teescanner_manual_review_count,teescanner_accept_price_day_count,teescanner_price_scope_summary,teescanner_review_action,teescanner_detail_url,teescanner_last_collected_at,teescanner_source_name
gc-f261ddd7cd1a,대호단양cc,,단양군 매포읍 고양5길 43,043-420-7100,http://www.daehocc.co.kr/,"참고 요금 평일 80,000원~119,000원 / 주말 109,000원~149,000원",80000,149000,reservation_reference,4,91,https://search.naver.com/search.naver?where=nexearch&query=%EB%8C%80%ED%98%B8%EB%8B%A8%EC%96%91cc,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,80000,119000,109000,149000,80000,149000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=121&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.654Z,teescanner
gc-6bee4df56cf5,대영베이스cc,,충주시 대소원면 성종두담길 113,043-850-8600,https://basecc.co.kr/,"참고 요금 평일 55,000원~79,000원 / 주말 69,000원~145,000원",55000,145000,reservation_reference,4.8,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%8C%80%EC%98%81%EB%B2%A0%EC%9D%B4%EC%8A%A4cc,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,55000,79000,69000,145000,55000,145000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=264&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.654Z,teescanner
gc-facbcadf0522,오창 에딘버러,,청주시 청원구 오창읍 두릉유리로 846,043-210-1900,https://www.ochangedincc.com/,"네이버 예약: 90,000원; 100,000원; 130,000원",90000,130000,reservation_price,7.6,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%A4%EC%B0%BD%20%EC%97%90%EB%94%98%EB%B2%84%EB%9F%AC,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-27T23:19:47.740Z,teescanner
gc-9c36390d43ba,이븐데일cc,,청주시 상당구 미원면 대신2길 31,043-288-1000,http://www.evendale.co.kr/,"참고 요금 평일 50,050원~66,000원 / 주말 63,700원~109,200원",50050,109200,reservation_reference,9,94,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%B4%EB%B8%90%EB%8D%B0%EC%9D%BCcc,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,50050,66000,63700,109200,50050,109200,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=97&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.654Z,teescanner
gc-717efe03426f,킹즈락cc,,제천시 천남동 내토로7길 136,043-640-9000,http://kingsrockcc.com/,"참고 요금 평일 65,000원~95,000원 / 주말 90,000원~150,000원",65000,150000,reservation_reference,8,93,https://search.naver.com/search.naver?where=nexearch&query=%ED%82%B9%EC%A6%88%EB%9D%BDcc,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,65000,95000,90000,150000,65000,150000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=3&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.654Z,teescanner
gc-eec2e96ca1a7,젠스필드cc,,음성군 삼성면 덕호로 382,043-880-1000,http://www.zensfield.com/,"참고 요금 평일 100,000원~160,000원 / 주말 100,000원~200,000원",100000,200000,reservation_reference,5,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%A0%A0%EC%8A%A4%ED%95%84%EB%93%9Ccc,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,100000,160000,100000,200000,100000,200000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=255&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.654Z,teescanner
gc-1cfb7d6583c7,대영힐스cc,,충주시 대소원면 성종두담길 114,043-850-8600,https://basecc.co.kr,"참고 요금 평일 49,000원~59,000원 / 주말 59,000원~119,000원",49000,119000,reservation_reference,6.7,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%8C%80%EC%98%81%ED%9E%90%EC%8A%A4cc,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,49000,59000,59000,119000,49000,119000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=401&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.654Z,teescanner
gc-617f2f73c737,진양밸리cc,,음성군 삼성면 금일로 1195,043-880-8000,http://www.chinyangvalley.co.kr/,"참고 요금 평일 105,000원~115,000원 / 주말 125,000원~185,000원",105000,185000,reservation_reference,7.5,93,https://search.naver.com/search.naver?where=nexearch&query=%EC%A7%84%EC%96%91%EB%B0%B8%EB%A6%ACcc,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,105000,115000,125000,185000,105000,185000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=71&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.654Z,teescanner
gc-e02aaeea09ed,코스카cc,,음성군 음성읍 동음로 318,043-870-1000,http://www.koscacc.kr/,"참고 요금 평일 105,000원~130,000원 / 주말 130,000원~170,000원",105000,170000,reservation_reference,6,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%BD%94%EC%8A%A4%EC%B9%B4cc,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,105000,130000,130000,170000,105000,170000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=420&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.654Z,teescanner
gc-914eaef995a0,클럽디속리산,속리산CC,보은군 탄부면 평각상장로 230,043-540-8000,http://www.songnisancc.co.kr,"참고 요금 평일 65,000원~90,000원 / 주말 110,000원~130,000원",65000,130000,reservation_reference,6.5,92,https://search.naver.com/search.naver?where=nexearch&query=%ED%81%B4%EB%9F%BD%EB%94%94%EC%86%8D%EB%A6%AC%EC%82%B0,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,65000,90000,110000,130000,65000,130000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=400&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.654Z,teescanner
gc-2bace244ca44,동 촌cc,동촌CC,충주시 노은면 감노로 1327,043-722-0707,http://www.dongchongc.co.kr/,"참고 요금 평일 80,000원~100,000원 / 주말 110,000원~165,000원",80000,165000,reservation_reference,6.3,92,https://search.naver.com/search.naver?where=nexearch&query=%EB%8F%99%20%EC%B4%8Ccc,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,80000,100000,110000,165000,80000,165000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=487&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.654Z,teescanner
gc-0a89c1c9b286,세 일cc,모카컨트리클럽,충주시 신니면 동락길 207,043-841-6000,https://www.mokacc.co.kr/index.asp,"참고 요금 평일 69,000원~89,000원 / 주말 105,000원~115,000원",69000,115000,reservation_reference,5.3,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%B8%20%EC%9D%BCcc,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,69000,89000,105000,115000,69000,115000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=515&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.654Z,teescanner
gc-746ebce39dd0,클럽디보은,클럽디 보은,보은군 보은읍 장속중초로 386,043-540-8888,https://www.clubd.co.kr/boeun/index.do,"참고 요금 평일 65,000원~85,000원 / 주말 85,000원~135,000원",65000,135000,reservation_reference,4.6,91,https://search.naver.com/search.naver?where=nexearch&query=%ED%81%B4%EB%9F%BD%EB%94%94%EB%B3%B4%EC%9D%80,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,65000,85000,85000,135000,65000,135000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=691&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.654Z,teescanner
gc-ca6baf196057,올데이 골프앤리조트,올데이골프앤리조트,충주시 앙성면 비내길 189,043-851-5500,http://www.ilcc.co.kr,"네이버 예약: 89,000원; 149,000원",49000,149000,reservation_price,9.6,95,https://search.naver.com/search.naver?where=nexearch&query=%EC%98%AC%EB%8D%B0%EC%9D%B4%20%EA%B3%A8%ED%94%84%EC%95%A4%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-28T00:06:40.000Z,teescanner
gc-b86dec31683a,감곡CC,감곡CC,음성군 감곡면 문촌리 산81-6,043-882-1600,http://www.gamgokcc.com,"참고 요금 평일 94,000원~122,200원 / 주말 110,000원~159,800원",94000,159800,reservation_reference,9.7,95,https://search.naver.com/search.naver?where=nexearch&query=%EA%B0%90%EA%B3%A1CC,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,94000,122200,110000,159800,94000,159800,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=114092&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.654Z,teescanner
gc-a8e246e93ac3,일라이트 컨트리클럽,일라이트CC,영동군 영동읍 매천리 산 35-1,043-740-0000,https://illitegolfnresort.co.kr/golf/main,"참고 요금 평일 70,000원~120,000원 / 주말 75,000원~150,000원",70000,150000,reservation_reference,5.1,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%BC%EB%9D%BC%EC%9D%B4%ED%8A%B8%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,70000,120000,75000,150000,70000,150000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=114115&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.654Z,teescanner
gc-e14661a32922,일레븐cc,일레븐CC,충북 충주시 앙성면 본평리 984,0507-1348-3502,https://www.elevencc.co.kr/,"참고 요금 평일 70,000원~100,000원 / 주말 90,000원~120,000원",70000,120000,reservation_reference,8.7,94,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%BC%EB%A0%88%EB%B8%90cc,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,70000,100000,90000,120000,70000,120000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=114058&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.654Z,teescanner
gc-8d9ee33d1f22,킹스데일cc,킹스데일GC,충북 충주시 주덕읍 화곡리 1097,043-870-4100,https://www.kingsdale.co.kr,"참고 요금 평일 100,000원 / 주말 135,000원~180,000원",100000,180000,reservation_reference,6.1,92,https://search.naver.com/search.naver?where=nexearch&query=%ED%82%B9%EC%8A%A4%EB%8D%B0%EC%9D%BCcc,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,100000,100000,135000,180000,100000,180000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=434&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.654Z,teescanner
gc-cf2911a3e910,음성 힐데스하임cc,힐데스하임CC,충북 음성군 소이면 후삼로158번길 101,043-750-4000,https://www.hildesheimcc.cc/,"참고 요금 평일 60,000원~90,000원 / 주말 80,000원~145,000원",60000,145000,reservation_reference,3.8,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%9D%8C%EC%84%B1%20%ED%9E%90%EB%8D%B0%EC%8A%A4%ED%95%98%EC%9E%84cc,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,60000,90000,80000,145000,60000,145000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=114262&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.654Z,teescanner
gc-736ecb0e589a,세레니티cc,세레니티cc,청주시 서원구 남이면 산막리 산 128,043-277-5000,https://www.serenitycc.co.kr/,"참고 요금 평일 120,000원~220,000원 / 주말 140,000원~275,000원",120000,275000,reservation_reference,3.4,91,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%B8%EB%A0%88%EB%8B%88%ED%8B%B0cc,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,120000,220000,140000,275000,120000,275000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=163&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.654Z,teescanner
gc-a043ad4dfcf6,서경타니CC,서경타니CC,사천시 곤양면 흥신로 210,0507-1423-7013,https://www.tanicc.co.kr/,,,,unknown,6.8,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EA%B2%BD%ED%83%80%EB%8B%88CC,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-28T00:36:12.359Z,teescanner
gc-53f5c270575b,해피니스CC (대중제),해피니스CC (퍼블릭),전남 나주시 다도면 다도로 171-60,061-330-5000,http://www.happinesscc.com/,"참고 요금 평일 50,000원~90,000원 / 주말 76,000원~140,000원",50000,140000,reservation_reference,2.9,90,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%B4%ED%94%BC%EB%8B%88%EC%8A%A4CC,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,50000,90000,76000,140000,50000,140000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=285&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.654Z,teescanner
gc-06c10aaf3618,나인브릿지 (대중제),나인브릿지CC(퍼블릭),제주특별자치도 서귀포시 안덕면 광평로 34-156,031-887-9999,https://www.ninebridges.co.kr/cjnbmember/h81login.asp,,,,unknown,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%82%98%EC%9D%B8%EB%B8%8C%EB%A6%BF%EC%A7%80,medium,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-28T00:44:09.186Z,teescanner
gc-1ce1b36ed2da,시그너스cc,시그너스cc,충주시 앙성면 중방곡길 57-44,043-857-5001,http://www.cygnuscc.com/,"참고 요금 평일 100,000원~120,000원 / 주말 150,000원",100000,150000,reservation_reference,5.8,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%8B%9C%EA%B7%B8%EB%84%88%EC%8A%A4cc,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,100000,120000,150000,150000,100000,150000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=169&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.654Z,teescanner
gc-17fef5525b26,스프링베일리조트,스프링베일GC,춘천시 동면 금베이길 93-27,033-254-7900,http://www.springvale.co.kr,"참고 요금 평일 55,000원~80,000원 / 주말 60,000원~130,000원",55000,130000,reservation_reference,9.2,94.7,https://search.naver.com/search.naver?where=nexearch&query=%EC%8A%A4%ED%94%84%EB%A7%81%EB%B2%A0%EC%9D%BC%EB%A6%AC%EC%A1%B0%ED%8A%B8,medium,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,55000,80000,60000,130000,55000,130000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=63&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.655Z,teescanner
gc-ba3362c686e4,골프존카운티 안성H,골프존카운티 안성H,경기도 안성시 보개면 보삼로 302,031-8056-0700,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=53,네이버 예약,90000,220000,reservation_price,,92,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EC%95%88%EC%84%B1H,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-28T06:10:46.237Z,teescanner
gc-411771a420e7,골프존카운티 안성W,골프존카운티 안성W,경기도 안성시 양성면 교동길 19-70,031-670-0500,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=2,네이버 예약,80000,220000,reservation_price,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EC%95%88%EC%84%B1W,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-28T06:14:11.612Z,teescanner
gc-945ef0204a99,골프존카운티 사천,골프존카운티 사천,사천시 서포면 구송로 151,055-851-5000,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=56,,,,unknown,,90,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EC%82%AC%EC%B2%9C,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-28T06:17:34.717Z,teescanner
gc-968de8ceffeb,밀양에스파크골프리조트,밀양에스파크컨트리클럽,밀양시 단장면 미촌리 889,055-353-5513,https://my.s-parkcc.kr,네이버 예약,140000,190000,reservation_price,2.5,90,https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%80%EC%96%91%EC%97%90%EC%8A%A4%ED%8C%8C%ED%81%AC%EA%B3%A8%ED%94%84%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-28T06:21:18.489Z,teescanner
gc-09693194d3fb,골프존카운티 경남,골프존카운티 경남,함안군 칠원면 운무로 470,055-589-8888,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=49,네이버 예약,88000,168000,reservation_price,4.2,91,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EA%B2%BD%EB%82%A8,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-28T06:24:42.733Z,teescanner
gc-96bed6159452,골프존카운티 감포,골프존카운티 감포,경상북도 경주시 감포읍 동해안로 1819-59,054-777-9000,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=1,,,,unknown,,92,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EA%B0%90%ED%8F%AC,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-28T06:28:11.072Z,teescanner
gc-6a587177a23c,골프존카운티 선산,골프존카운티 선산,경상북도 구미시 산동면 강동로 953-73,054-473-6200,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=28,,,,unknown,,92,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EC%84%A0%EC%82%B0,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-28T06:31:32.637Z,teescanner
gc-a944350f5db1,골프존카운티 구미,골프존카운티 구미,경상북도 구미시 산동면 강동로 953-74,054-473-8161,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=50,,,,unknown,,87,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EA%B5%AC%EB%AF%B8,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-28T06:34:55.768Z,teescanner
gc-01d6a94bf335,골프존카운티 청통,골프존카운티 청통,경상북도 영천시 청통면 은해사로 49-77,054-339-8000,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=58,네이버 예약,71000,142000,reservation_price,,92,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EC%B2%AD%ED%86%B5,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-28T06:38:22.788Z,teescanner
gc-3f766167d45e,잭 니클라우스 골프클럽 코리아,잭니클라우스골프클럽코리아,인천시 연수구 아카데미로 209,032-850-8000,http://www.jacknicklausgolfclubkorea.com/,,,,unknown,6.1,92,https://search.naver.com/search.naver?where=nexearch&query=%EC%9E%AD%20%EB%8B%88%ED%81%B4%EB%9D%BC%EC%9A%B0%EC%8A%A4%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD%20%EC%BD%94%EB%A6%AC%EC%95%84,high,y,,,,,,,,,,0,2,0,0,,not_on_source,,2026-06-28T06:42:02.750Z,teescanner
gc-4005648f63d2,골프존카운티 송도 골프장,골프존카운티 송도,인천시 연수구 인천신항대로 1120,032-830-8888,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=68,네이버 예약,139000,269000,reservation_price,7.1,93,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EC%86%A1%EB%8F%84,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-28T06:45:44.280Z,teescanner
gc-3269edc70897,골프존카운티,골프존카운티 순천,전남 순천시 주암면 행정1길 77,061-729-8888,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=57,네이버 예약,70000,140000,unknown,6.5,92.7,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EB%84%A4%EC%9D%B4%EB%B2%84,medium,y,,골프존카운티,경남(P) 경상남부 > 함안,,,,,,,0,2,2,0,loaded_slots,manual_review,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=242&roundDay=2026-07-05&entry_path=SC,2026-06-28T06:50:23.278Z,teescanner
gc-982325a51789,골프존카운티 영암,골프존카운티 영암,영암군 삼호읍 에프원로 121-1,061-460-6000,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=59,네이버 예약,49000,94000,unknown,3.3,90.9,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EC%98%81%EC%95%94,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-28T06:53:44.847Z,teescanner
gc-2a867c283a2c,골프존카운티무주,골프존카운티 무주,전북특별자치도 무주군 안성면 장무로 1537-21,063-320-3200,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=54,"참고 요금 평일 73,000원 / 주말 105,000원",73000,105000,reservation_reference,7.3,93,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%EB%AC%B4%EC%A3%BC,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,73000,73000,105000,105000,73000,105000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=435&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.655Z,teescanner
gc-1f1578e897f2,골프존카운티선운,골프존카운티 선운,전북특별자치도 고창군 아산면 운곡로 418,063-560-2000,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=5,"참고 요금 평일 94,000원 / 주말 124,000원",94000,124000,reservation_reference,,,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%EC%84%A0%EC%9A%B4,high,y,네이버 예약/홈페이지 참고 요금으로 보강함. 날짜/시간/예약 조건에 따라 요금이 달라질 수 있음.,,,94000,94000,124000,124000,94000,124000,2,0,0,2,manual_entry,accept_price,https://www.teescanner.com/booking/detail?tab=teetime&golfclub_seq=191&roundDay=2026-07-05&entry_path=SC,2026-06-29T03:05:11.655Z,teescanner
gc-adeec421c374,골프존카운티 천안,골프존카운티 천안,병천면 매성2길 103,041-558-9900,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=47,네이버 예약,71000,158000,reservation_price,9.3,94,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EC%B2%9C%EC%95%88,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-28T07:08:14.080Z,teescanner
gc-226b2263c6f6,골프존카운티 진천cc,골프존카운티 진천,진천군 진천읍 송강로 783-51,043-531-3000,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=4,네이버 예약,71000,226000,reservation_price,5.2,92,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EC%A7%84%EC%B2%9Ccc,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-28T07:12:08.796Z,teescanner
gc-ab22b2f16924,골프존카운티 화랑cc,골프존카운티 화랑,진천군 문백면 농다리로 809,043-539-5000,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=52,네이버 예약,65000,159000,reservation_price,,92,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%ED%99%94%EB%9E%91cc,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-28T07:16:04.295Z,teescanner
gc-01762fe809b0,골프존 카운티 드래곤,골프존카운티 드래곤,전북특별자치도 남원시 대산면 대사로 498,063-630-3000,https://www.golfzoncounty.com/golfclub/main?golfclubSeq=55,네이버 예약,51000,151000,reservation_price,,92,https://search.naver.com/search.naver?where=nexearch&query=%EA%B3%A8%ED%94%84%EC%A1%B4%20%EC%B9%B4%EC%9A%B4%ED%8B%B0%20%EB%93%9C%EB%9E%98%EA%B3%A4,high,y,,,,,,,,,,0,1,1,0,,manual_review,,2026-06-28T07:19:59.287Z,teescanner
