id,name,address,query,query_variant,attempted_queries,matched_query,source,candidate_title,candidate_address,candidate_phone,candidate_homepage_url,candidate_price_text,candidate_price_min,candidate_price_max,candidate_price_type,candidate_difficulty,candidate_difficulty_text,candidate_avg_score,candidate_reservation_prices_text,candidate_confidence,needs_review,reason,source_url,collected_at
gc-0f218a599984,국가보훈부 88골프장,경기도 용인시 기흥구 석성로 521번길 169,국가보훈부 88골프장 네이버,naver,국가보훈부 88골프장 | 국가보훈부 88 | 국가보훈부 88골프장 네이버 | 국가보훈부 88골프장 그린피 | 국가보훈부 88골프장 네이버 예약 | 국가보훈부 88골프장 용인시,국가보훈부 88골프장 네이버,naver_scrape,open-maru.com›업체›국가보훈부88골프장,경기도 용인시 기흥구 석성로521번길 169,1811-1360,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EA%B5%AD%EA%B0%80%EB%B3%B4%ED%9B%88%EB%B6%80%2088%EA%B3%A8%ED%94%84%EC%9E%A5%20%EB%84%A4%EC%9D%B4%EB%B2%84,2026-06-19T07:37:23.251Z
gc-14ba1ad9ac28,군산CC,전북특별자치도 군산시 옥서면 옥봉리 1741-1,군산CC,original,군산CC | 군산CC 네이버 | 군산CC 그린피 | 군산CC 네이버 예약 | 군산CC 전북특별자치도,군산CC,naver_scrape,군산CC,"골프장 · 파인파크 AT 군산파3 · 전북특별자치도 군산시 가도로 282, 279 · 063-732-0060",063-732-0060,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EA%B5%B0%EC%82%B0CC,2026-06-19T09:56:11.766Z
gc-81f36c789316,그랜드cc,충북 청주시 청원구 오창읍 화산리 163-2,그랜드cc,original,그랜드cc | 그랜드cc 네이버 | 그랜드cc 그린피 | 그랜드cc 네이버 예약 | 그랜드cc 청주시,그랜드cc,naver_scrape,그랜드CC,충북 청주시 청원구 오창읍 꽃화산길 51-20,043-212-7111,http://www.grandgolf.co.kr/,"네이버 예약: 140,000원; 150,000원; 155,000원",140000,155000,reservation_price,3.6,3.6/10,91,"네이버 예약: 140,000원; 150,000원; 155,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage ambiguous; reservation prices: 3; difficulty: 3.6/10",https://search.naver.com/search.naver?where=nexearch&query=%EA%B7%B8%EB%9E%9C%EB%93%9Ccc,2026-06-19T10:03:58.203Z
gc-911caf331754,그레이스C.C,경상북도 청도군 이서면 서녁길 91,그레이스C.C,original,그레이스C.C | 그레이스C.C 네이버 | 그레이스C.C 그린피 | 그레이스C.C 네이버 예약 | 그레이스C.C 청도군,그레이스C.C,naver_scrape,그레이스 cc,"햇살 따사로운 축복 가득한 땅에 아리따운 자태의 그레이스 컨트리클럽으로 귀하를 초대합니다. 골프장명 : 더 그레이스 컨트리클럽, 그랜드오픈 : 2007년, 주소 : 경상북도 청도군 이서면 서녁길 91 (각계리 산6-",054-370-3000,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EA%B7%B8%EB%A0%88%EC%9D%B4%EC%8A%A4C.C,2026-06-19T08:55:14.118Z
gc-7d2ed71b8086,그린필드GC,제주특별자치도 제주시 조천읍 번영로 1040-70,그린필드GC,original,그린필드GC | 그린필드GC 네이버 | 그린필드GC 그린피 | 그린필드GC 네이버 예약 | 그린필드GC 제주시,그린필드GC,naver_scrape,그린필드GC,제주 제주시 조천읍 번영로 1040-70,064-720-7000,,"네이버 예약: 137,000원; 167,000원",137000,167000,reservation_price,6.4,6.4/10,92,"네이버 예약: 137,000원; 167,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage not found; reservation prices: 2; difficulty: 6.4/10",https://search.naver.com/search.naver?where=nexearch&query=%EA%B7%B8%EB%A6%B0%ED%95%84%EB%93%9CGC,2026-06-19T09:59:11.852Z
gc-bed5fc0dc1f2,그린힐 컨트리클럽,경기도 광주시 곤지암읍 내선길 176,그린힐 컨트리클럽,original,그린힐 컨트리클럽 | 그린힐 CC | 그린힐 C.C | 그린힐 컨트리클럽 네이버 | 그린힐 컨트리클럽 그린피 | 그린힐 컨트리클럽 네이버 예약 | 그린힐 컨트리클럽 광주시,그린힐 컨트리클럽,naver_scrape,그린힐CC,경기 광주시 곤지암읍 내선길 176,031-799-8500,https://www.shinangolf.com/,,,,unknown,4.4,4.4/10,91,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 4.4/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EA%B7%B8%EB%A6%B0%ED%9E%90%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:11:56.519Z
gc-748b687096d1,글렌로스 골프클럽,경기도 용인시 처인구 포곡읍 에버랜드로 562번길 69,글렌로스 골프클럽,original,글렌로스 골프클럽 | 글렌로스 GC | 글렌로스 G.C | 글렌로스 | 글렌로스 골프클럽 네이버 | 글렌로스 골프클럽 그린피 | 글렌로스 골프클럽 네이버 예약 | 글렌로스 골프클럽 용인시,글렌로스 골프클럽,naver_scrape,글렌로스골프클럽,경기 용인시 처인구 포곡읍 에버랜드로562번길 69 글렌로스골프클럽,031-320-9601,https://www.benestgolf.com,"네이버 예약: 290,000원",290000,290000,reservation_price,2.2,2.2/10,89,"네이버 예약: 290,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 1; difficulty: 2.2/10",https://search.naver.com/search.naver?where=nexearch&query=%EA%B8%80%EB%A0%8C%EB%A1%9C%EC%8A%A4%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,2026-06-19T07:39:01.934Z
gc-3f6cace5bf14,금강컨트리클럽(대중),경기도 여주시 가남읍 여주남로 541,금강컨트리클럽(대중),original,금강컨트리클럽(대중) | 금강CC(대중) | 금강C.C(대중) | 금강컨트리클럽(대중) 네이버 | 금강컨트리클럽(대중) 그린피 | 금강컨트리클럽(대중) 네이버 예약 | 금강컨트리클럽(대중) 여주시,금강컨트리클럽(대중),naver_scrape,금강컨트리클럽(대중),"바로 여주에 위치한 금강cc입니다. 넓고 시원한 페어웨이, 뛰어난 접근성, 깔끔한 클럽하우스 시설까지 갖추고 있어 개인은... 금강cc 기본정보 구분 내용 골프장명 금강컨트리클럽 운영사 (주)금강레저 위치 경기도 여",,,,,,unknown,,,,,medium,true,"이름 유사, 주소·후보 필드 확인 필요; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EA%B8%88%EA%B0%95%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%EB%8C%80%EC%A4%91),2026-06-19T08:32:26.903Z
gc-8a797fe2213a,금강컨트리클럽(회원),경기도 여주시 가남읍 여주남로 541,금강컨트리클럽(회원),original,금강컨트리클럽(회원) | 금강컨트리클럽 | 금강CC(회원) | 금강C.C(회원) | 금강CC | 금강C.C | 금강컨트리클럽 네이버 | 금강컨트리클럽 그린피 | 금강컨트리클럽 네이버 예약 | 금강컨트리클럽 여주시,금강컨트리클럽(회원),naver_scrape,금강컨트리클럽(회원),오늘은 실제 상담하면서 가장 많이 물어보시는 내용 중심으로 금강CC 회원권가격 / 회원구성 / 이용요금 / 회원권매수 포인트 / 회원권매도 흐름까지 한 번에 정리해드리겠습니다. 금강CC 기본정보 금강컨트리클럽 운영사,,,,,,unknown,,,,,medium,true,"이름 유사, 주소·후보 필드 확인 필요; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EA%B8%88%EA%B0%95%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%ED%9A%8C%EC%9B%90),2026-06-19T08:32:21.277Z
gc-6d34f609ed90,금과골프장,전북특별자치도 순창군 금과면 담순로 716,금과골프장,original,금과골프장 | 금과 | 금과골프장 네이버 | 금과골프장 그린피 | 금과골프장 네이버 예약 | 금과골프장 전북특별자치도,금과골프장,naver_scrape,금과골프장,전북 순창군 금과면 담순로 716,063-652-4828,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EA%B8%88%EA%B3%BC%EA%B3%A8%ED%94%84%EC%9E%A5,2026-06-19T09:58:15.816Z
gc-c9369c96907d,금실대덕밸리CC,대전 유성구 테크노중앙로 210(용산동 676번지),금실대덕밸리CC,original,금실대덕밸리CC | 금실대덕밸리CC 네이버 | 금실대덕밸리CC 그린피 | 금실대덕밸리CC 네이버 예약 | 금실대덕밸리CC 대전,금실대덕밸리CC,naver_scrape,금실대덕밸리CC,대전 유성구 테크노중앙로 210,042-250-6661,https://www.hanmircc.com/,"네이버 예약: 99,000원; 135,000원",99000,135000,reservation_price,5.4,5.4/10,92,"네이버 예약: 99,000원; 135,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage ambiguous; reservation prices: 2; difficulty: 5.4/10",https://search.naver.com/search.naver?where=nexearch&query=%EA%B8%88%EC%8B%A4%EB%8C%80%EB%8D%95%EB%B0%B8%EB%A6%ACCC,2026-06-19T08:57:43.626Z
gc-80348568c7d7,기장동원로얄컨트리클럽,부산 기장군 기장읍 만화리 104-5,기장동원로얄컨트리클럽,original,기장동원로얄컨트리클럽 | 기장동원로얄CC | 기장동원로얄C.C | 기장동원로얄컨트리클럽 네이버 | 기장동원로얄컨트리클럽 그린피 | 기장동원로얄컨트리클럽 네이버 예약 | 기장동원로얄컨트리클럽 기장군,기장동원로얄컨트리클럽,naver_scrape,기장동원로얄컨트리클럽,부산 기장군 기장읍 반송로 1345,051-750-6000,http://www.dongwongolf.co.kr/,"네이버 예약: 110,000원; 120,000원",110000,120000,reservation_price,5,5/10,92,"네이버 예약: 110,000원; 120,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 2; difficulty: 5/10",https://search.naver.com/search.naver?where=nexearch&query=%EA%B8%B0%EC%9E%A5%EB%8F%99%EC%9B%90%EB%A1%9C%EC%96%84%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:58:36.807Z
gc-7701abd77260,기흥컨트리클럽,경기도 화성시 풀무골로106번길 244,기흥컨트리클럽,original,기흥컨트리클럽 | 기흥CC | 기흥C.C | 기흥컨트리클럽 네이버 | 기흥컨트리클럽 그린피 | 기흥컨트리클럽 네이버 예약 | 기흥컨트리클럽 화성시,기흥컨트리클럽,naver_scrape,기흥CC,경기 화성시 풀무골로106번길 244,031-376-4001,http://www.ghcc.kr/,,,,unknown,1.7,1.7/10,89,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage ambiguous; naver reservation price not found; difficulty: 1.7/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EA%B8%B0%ED%9D%A5%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:40:47.113Z
gc-8cda6b72d361,김제스파힐스CC,전북특별자치도 김제시 온천길 37,김제스파힐스CC,original,김제스파힐스CC | 김제스파힐스CC 네이버 | 김제스파힐스CC 그린피 | 김제스파힐스CC 네이버 예약 | 김제스파힐스CC 전북특별자치도,김제스파힐스CC,naver_scrape,김제스파힐스CC,전북 김제시 온천길 37,063-547-8300,http://www.spahillscc.co.kr/,"네이버 예약: 160,000원",160000,160000,reservation_price,3.9,3.9/10,91,"네이버 예약: 160,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 1; difficulty: 3.9/10",https://search.naver.com/search.naver?where=nexearch&query=%EA%B9%80%EC%A0%9C%EC%8A%A4%ED%8C%8C%ED%9E%90%EC%8A%A4CC,2026-06-19T09:57:06.964Z
gc-a68be6870289,김포SEASIDE 컨트리클럽,경기도 김포시 월곶면 김포대로 2081번길 219,김포SEASIDE 컨트리클럽,original,김포SEASIDE 컨트리클럽 | 김포SEASIDE CC | 김포SEASIDE C.C | 김포SEASIDE 컨트리클럽 네이버 | 김포SEASIDE 컨트리클럽 그린피 | 김포SEASIDE 컨트리클럽 네이버 예약 | 김포SEASIDE 컨트리클럽 김포시,김포SEASIDE 컨트리클럽,naver_scrape,김포SEASIDE컨트리클럽,경기도 김포시 월곶면 김포대로2801번길 219,031-987-9992,http://www.gimpocc.co.kr,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EA%B9%80%ED%8F%ACSEASIDE%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:10:39.613Z
gc-49239d9192d1,김해상록컨트리클럽,김해시 한림면 김해대로 974번길 198,김해상록컨트리클럽 네이버,naver,김해상록컨트리클럽 | 김해상록CC | 김해상록C.C | 김해상록컨트리클럽 네이버 | 김해상록컨트리클럽 그린피 | 김해상록컨트리클럽 네이버 예약 | 김해상록컨트리클럽 김해시,김해상록컨트리클럽 네이버,naver_scrape,김해 상록 골프클럽,"주소 : 경상남도 김해시 한림면 김해대로974번길 198, 관리기관 : 김해 상록 골프클럽, 전화번호 : 055-340-1400",055-340-1400,https://naver.me/5bV6n988,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EA%B9%80%ED%95%B4%EC%83%81%EB%A1%9D%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD%20%EB%84%A4%EC%9D%B4%EB%B2%84,2026-06-19T08:47:56.219Z
gc-7c631a53804f,김해정산컨트리클럽,김해시 주촌면 서부로 1637번길 299-194,김해정산컨트리클럽,original,김해정산컨트리클럽 | 김해정산CC | 김해정산C.C | 김해정산컨트리클럽 네이버 | 김해정산컨트리클럽 그린피 | 김해정산컨트리클럽 네이버 예약 | 김해정산컨트리클럽 김해시,김해정산컨트리클럽,naver_scrape,정산CC,경남 김해시 주촌면 서부로1637번길 299-194,055-338-8300,http://www.jeongsancc.co.kr/,"네이버 예약: 240,000원",240000,240000,reservation_price,9.6,9.6/10,95,"네이버 예약: 240,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage ambiguous; reservation prices: 1; difficulty: 9.6/10",https://search.naver.com/search.naver?where=nexearch&query=%EA%B9%80%ED%95%B4%EC%A0%95%EC%82%B0%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:47:44.406Z
gc-2042973e4c2d,나주힐스CC,전남 나주시 세지면 성산리 820,나주힐스CC,original,나주힐스CC | 나주힐스CC 네이버 | 나주힐스CC 그린피 | 나주힐스CC 네이버 예약 | 나주힐스CC 전남,나주힐스CC,naver_scrape,나주힐스CC,전남 나주시 세지면 성산리 836-8,061-337-5700,http://www.najuhills.com/,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage ambiguous; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EB%82%98%EC%A3%BC%ED%9E%90%EC%8A%A4CC,2026-06-19T09:51:54.274Z
gc-dcb20414b48e,나주CC,전남 나주시 공산면 상방리 1-1,나주CC,original,나주CC | 나주CC 네이버 | 나주CC 그린피 | 나주CC 네이버 예약 | 나주CC 전남,나주CC,naver_scrape,나주CC,"리뷰 1,023전남 나주시 공산면",061-335-7722,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EB%82%98%EC%A3%BCCC,2026-06-19T09:51:48.659Z
gc-1475a1d902d7,남부컨트리클럽,경기도 용인시 기흥구 사은로 163,남부컨트리클럽,original,남부컨트리클럽 | 남부CC | 남부C.C | 남부컨트리클럽 네이버 | 남부컨트리클럽 그린피 | 남부컨트리클럽 네이버 예약 | 남부컨트리클럽 용인시,남부컨트리클럽,naver_scrape,남부CC,경기 용인시 기흥구 사은로 163,031-280-4100,http://www.namboocc.co.kr/,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EB%82%A8%EB%B6%80%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:37:50.588Z
