id,name,address,query,query_variant,attempted_queries,matched_query,source,candidate_title,candidate_address,candidate_phone,candidate_homepage_url,candidate_price_text,candidate_price_min,candidate_price_max,candidate_price_type,candidate_difficulty,candidate_difficulty_text,candidate_avg_score,candidate_reservation_prices_text,candidate_confidence,needs_review,reason,source_url,collected_at
gc-2cf253808f7a,캐슬파인골프클럽,경기도 여주시 강천면 부평로 580,캐슬파인골프클럽,original,캐슬파인골프클럽 | 캐슬파인GC | 캐슬파인G.C | 캐슬파인 | 캐슬파인골프클럽 네이버 | 캐슬파인골프클럽 그린피 | 캐슬파인골프클럽 네이버 예약 | 캐슬파인골프클럽 여주시,캐슬파인골프클럽,naver_scrape,캐슬파인 골프클럽,경기도 여주시 강천면 부평로 580,031-880-8656,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%BA%90%EC%8A%AC%ED%8C%8C%EC%9D%B8%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,2026-06-19T08:33:44.682Z
gc-4487ee52808c,코리아대중CC,경기도 용인시 기흥구 기흥단지로 224,코리아대중CC,original,코리아대중CC | 코리아대중CC 네이버 | 코리아대중CC 그린피 | 코리아대중CC 네이버 예약 | 코리아대중CC 용인시,코리아대중CC,naver_scrape,코리아대중CC,"2026.05.01.용인시 기흥구 고매동에 위치한 '코리아대중CC'의 위치, 골프장 골프장",031-324-2383,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 4; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%BD%94%EB%A6%AC%EC%95%84%EB%8C%80%EC%A4%91CC,2026-06-19T07:38:33.061Z
gc-0086afc84101,코리아컨트리클럽,경기도 용인시 처인구 이동읍 기흥단지로 579,코리아컨트리클럽,original,코리아컨트리클럽 | 코리아CC | 코리아C.C | 코리아컨트리클럽 네이버 | 코리아컨트리클럽 그린피 | 코리아컨트리클럽 네이버 예약 | 코리아컨트리클럽 용인시,코리아컨트리클럽,naver_scrape,코리아CC,경기 용인시 처인구 이동읍 기흥단지로 579,031-334-7111,http://www.gakorea.com/,"네이버 예약: 260,000원; 300,000원",260000,300000,reservation_price,4.9,4.9/10,92,"네이버 예약: 260,000원; 300,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 2; difficulty: 4.9/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%BD%94%EB%A6%AC%EC%95%84%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:38:26.943Z
gc-426fc575906a,클럽모우골프 &라이프스타일,홍천군 서면 장락동길 111,클럽모우골프 &라이프스타일 그린피,green_fee,클럽모우골프 &라이프스타일 | 클럽모우골프 &라이프스타일 네이버 | 클럽모우골프 &라이프스타일 그린피 | 클럽모우골프 &라이프스타일 네이버 예약 | 클럽모우골프 &라이프스타일 홍천군,클럽모우골프 &라이프스타일 그린피,naver_scrape,클럽모우골프 &라이프스타일,"강원특별자치도 홍천군 서면 장락동길 111-0에 위치한 클럽모우 골프＆라이프 스타일의 상세 정보. 시설 면적, 운영 형태, 위치 정보를 확인하세요.",033-439-9000,https://naver.me/IDkgvaK3,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%81%B4%EB%9F%BD%EB%AA%A8%EC%9A%B0%EA%B3%A8%ED%94%84%20%26%EB%9D%BC%EC%9D%B4%ED%94%84%EC%8A%A4%ED%83%80%EC%9D%BC%20%EA%B7%B8%EB%A6%B0%ED%94%BC,2026-06-19T07:27:29.251Z
gc-9eb46dae9c9d,타이거CC 골프장,경기도 파주시 법원읍 술이홀로 1803,타이거CC 골프장,original,타이거CC 골프장 | 타이거CC | 타이거CC 골프장 네이버 | 타이거CC 골프장 그린피 | 타이거CC 골프장 네이버 예약 | 타이거CC 골프장 파주시,타이거CC 골프장,naver_scrape,타이거CC골프장,2026.03.07.골프 인플루언서 피칸씨입니다. 오늘은 수도권에서 라운드를 계획 중이신 분들을 위해 접근성 좋은 수도권 퍼블릭 골프장 타이거cc 후기를 보여드릴게요 : ) 타이거cc 경기 파주시 법원읍 술이홀로 1,031-958-8900,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 5; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%83%80%EC%9D%B4%EA%B1%B0CC%20%EA%B3%A8%ED%94%84%EC%9E%A5,2026-06-19T08:11:38.835Z
gc-3d63d3179c0f,태광컨트리클럽(대중제),경기도 용인시 기흥구 흥덕4로 77,태광컨트리클럽(대중제),original,태광컨트리클럽(대중제) | 태광컨트리클럽 | 태광CC(대중제) | 태광C.C(대중제) | 태광CC | 태광C.C | 태광컨트리클럽 네이버 | 태광컨트리클럽 그린피 | 태광컨트리클럽 네이버 예약 | 태광컨트리클럽 용인시,태광컨트리클럽(대중제),naver_scrape,태광 컨트리클럽,경기도 용인시 기흥구 흥덕4로 77 (신갈동),02-576-4666,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%83%9C%EA%B4%91%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%EB%8C%80%EC%A4%91%EC%A0%9C),2026-06-19T07:37:05.796Z
gc-9da6f2a0f2d9,태광컨트리클럽(회원제),경기도 용인시 기흥구 흥덕4로 77,태광컨트리클럽(회원제),original,태광컨트리클럽(회원제) | 태광컨트리클럽 | 태광CC(회원제) | 태광C.C(회원제) | 태광CC | 태광C.C | 태광컨트리클럽 네이버 | 태광컨트리클럽 그린피 | 태광컨트리클럽 네이버 예약 | 태광컨트리클럽 용인시,태광컨트리클럽(회원제),naver_scrape,태광컨트리클럽(회원제),"2025.08.20.태광CC 용인 태광 컨트리클럽, 태광 회원제 라운딩 주소: 경기도 용인시 기흥구 흥덕4로77 (신갈동) 전화: 1877-6001 그린피: 평균 20만원 후반대, 주말 30만원 (홈페이지 공지 참고",070-8189-6001,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%83%9C%EA%B4%91%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%ED%9A%8C%EC%9B%90%EC%A0%9C),2026-06-19T07:37:00.226Z
gc-716264430902,태기산 나인CC,강원특별자치도 평창군 봉평면 태기로 174,태기산 나인CC,original,태기산 나인CC | 태기산 나인CC 네이버 | 태기산 나인CC 그린피 | 태기산 나인CC 네이버 예약 | 태기산 나인CC 평창군,태기산 나인CC,naver_scrape,태기산 나인 CC,강원 평창군 봉평면 무이리 696,1577-0755,https://phoenixhnr.co.kr/static/pyeongchang/golf/taegisan-intro,,,,unknown,5.4,5.4/10,92,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 5.4/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%83%9C%EA%B8%B0%EC%82%B0%20%EB%82%98%EC%9D%B8CC,2026-06-19T07:29:30.155Z
gc-79abd327c051,티클라우드컨트리클럽,경기도 동두천시 평화로 3202,티클라우드컨트리클럽,original,티클라우드컨트리클럽 | 티클라우드CC | 티클라우드C.C | 티클라우드컨트리클럽 네이버 | 티클라우드컨트리클럽 그린피 | 티클라우드컨트리클럽 네이버 예약 | 티클라우드컨트리클럽 동두천시,티클라우드컨트리클럽,naver_scrape,티클라우드CC,경기 동두천시 평화로 3202,031-869-7777,http://www.teecloud.co.kr/,,,,unknown,6.6,6.6/10,92,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 6.6/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%8B%B0%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:34:25.882Z
gc-9e436bbbf364,파가니카컨트리클럽,춘천시 남면 소주고개로 145-10,파가니카컨트리클럽,original,파가니카컨트리클럽 | 파가니카CC | 파가니카C.C | 파가니카컨트리클럽 네이버 | 파가니카컨트리클럽 그린피 | 파가니카컨트리클럽 네이버 예약 | 파가니카컨트리클럽 춘천시,파가니카컨트리클럽,naver_scrape,파가니카컨트리클럽,충청북도 청주시 서원구 남이면 문곡구절골길 235,033-261-6556,https://www.onetheclub.com/paganica/main,,,,unknown,,,,,medium,true,"이름 유사·phone/homepage/price 후보 있음, 주소 확인 약함; phone candidates: 3; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EA%B0%80%EB%8B%88%EC%B9%B4%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:24:32.054Z
gc-4454a258c3a6,파인리즈컨트리클럽,고성군 토성면 잼버리동로 267,파인리즈컨트리클럽,original,파인리즈컨트리클럽 | 파인리즈CC | 파인리즈C.C | 파인리즈컨트리클럽 네이버 | 파인리즈컨트리클럽 그린피 | 파인리즈컨트리클럽 네이버 예약 | 파인리즈컨트리클럽 고성군,파인리즈컨트리클럽,naver_scrape,파인리즈CC,강원 고성군 토성면 잼버리동로 267 파인리즈 관광숙박시설(빌라콘도),1577-6399,http://www.pineridge.co.kr,"네이버 예약: 220,000원",220000,220000,reservation_price,8.8,8.8/10,94,"네이버 예약: 220,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 1; difficulty: 8.8/10",https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%9D%B8%EB%A6%AC%EC%A6%88%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:30:09.177Z
gc-5d96ff075544,파인밸리컨트리클럽,삼척시 근덕면 미근로 1629,파인밸리컨트리클럽,original,파인밸리컨트리클럽 | 파인밸리CC | 파인밸리C.C | 파인밸리컨트리클럽 네이버 | 파인밸리컨트리클럽 그린피 | 파인밸리컨트리클럽 네이버 예약 | 파인밸리컨트리클럽 삼척시,파인밸리컨트리클럽,naver_scrape,파인밸리CC,강원 삼척시 근덕면 교곡리 445-1,033-573-0874,http://www.tyleisure.co.kr/mobile_pinevalley.asp,"네이버 예약: 145,000원",145000,145000,reservation_price,9.7,9.7/10,95,"네이버 예약: 145,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 1; difficulty: 9.7/10",https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%9D%B8%EB%B0%B8%EB%A6%AC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:26:46.592Z
gc-cd449267e87f,파인크리크C.C,경기도 안성시 양성면 안성맞춤대로 2417-13,파인크리크C.C 안성시,city,파인크리크C.C | 파인크리크C.C 네이버 | 파인크리크C.C 그린피 | 파인크리크C.C 네이버 예약 | 파인크리크C.C 안성시,파인크리크C.C 안성시,naver_scrape,파인크리크C.C안성시,#협찬 📍경기 안성시 양성면 안성맞춤대로 2289-11 가동 1층 #포웰cc...,031-672-0071,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 3; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%9D%B8%ED%81%AC%EB%A6%AC%ED%81%ACC.C%20%EC%95%88%EC%84%B1%EC%8B%9C,2026-06-19T08:14:38.725Z
gc-81becbdb274e,파주 J-Public 골프장,경기도 파주시 조리읍 장곡로 100,파주 J-Public,no_golf_course,파주 J-Public 골프장 | 파주 J-Public | 파주 J-Public 골프장 네이버 | 파주 J-Public 골프장 그린피 | 파주 J-Public 골프장 네이버 예약 | 파주 J-Public 골프장 파주시,파주 J-Public,naver_scrape,파주J-Public,"2025.07.18.골린이들이 부담 없이 방문할 수 있는 파주 제이퍼블릭 컨트리클럽(J‑Public CC) 다녀온 후기 입니다! 서울 인근 수도권에서 쉽게 접근할 수 있고 가성비 좋은 6홀 퍼블릭 골프장으로, 특히",031-8071-0808,,,,,unknown,,,,,medium,true,"이름 유사·phone/homepage/price 후보 있음, 주소 확인 약함; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%A3%BC%20J-Public,2026-06-19T08:11:02.822Z
gc-34f4d067cfc2,파주컨트리클럽,경기도 파주시 법원읍 화합로 306,파주C.C,c_dot_c,파주컨트리클럽 | 파주CC | 파주C.C | 파주컨트리클럽 네이버 | 파주컨트리클럽 그린피 | 파주컨트리클럽 네이버 예약 | 파주컨트리클럽 파주시,파주C.C,naver_scrape,파주C.C,경기도 파주시 법원읍 화합로 306,031-959-9999,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 5; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%A3%BCC.C,2026-06-19T08:11:10.429Z
gc-52110494ceac,파크밸리골프클럽,원주시 소초면 바우실길 281,파크밸리골프클럽,original,파크밸리골프클럽 | 파크밸리GC | 파크밸리G.C | 파크밸리 | 파크밸리골프클럽 네이버 | 파크밸리골프클럽 그린피 | 파크밸리골프클럽 네이버 예약 | 파크밸리골프클럽 원주시,파크밸리골프클럽,naver_scrape,파크밸리GC,강원 원주시 소초면 바우실길 281,033-744-4000,http://www.parkvalley.co.kr/,"네이버 예약: 129,000원; 139,000원; 149,000원",129000,149000,reservation_price,5.6,5.6/10,92,"네이버 예약: 129,000원; 139,000원; 149,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 3; difficulty: 5.6/10",https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%ED%81%AC%EB%B0%B8%EB%A6%AC%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,2026-06-19T07:25:46.527Z
gc-bd3f6011928e,페럼클럽,경기도 여주시 점동면 점동로 181,페럼클럽,original,페럼클럽 | 페럼클럽 네이버 | 페럼클럽 그린피 | 페럼클럽 네이버 예약 | 페럼클럽 여주시,페럼클럽,naver_scrape,페럼클럽CC,경기 여주시 점동면 점동로 181,031-887-7000,http://www.ferrumclub.com/,"네이버 예약: 235,000원; 245,000원; 255,000원; 265,000원; 275,000원",235000,275000,reservation_price,8.8,8.8/10,94,"네이버 예약: 235,000원; 245,000원; 255,000원; 265,000원; 275,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 5; difficulty: 8.8/10",https://search.naver.com/search.naver?where=nexearch&query=%ED%8E%98%EB%9F%BC%ED%81%B4%EB%9F%BD,2026-06-19T08:34:13.697Z
gc-b7fd5ee009ca,포레스트힐 컨트리클럽,경기도 포천시 화현면 봉화로 253,포레스트힐 컨트리클럽,original,포레스트힐 컨트리클럽 | 포레스트힐 CC | 포레스트힐 C.C | 포레스트힐 컨트리클럽 네이버 | 포레스트힐 컨트리클럽 그린피 | 포레스트힐 컨트리클럽 네이버 예약 | 포레스트힐 컨트리클럽 포천시,포레스트힐 컨트리클럽,naver_scrape,포레스트힐 컨트리클럽,경기 포천시 화현면 봉화로 253,031-530-8000,http://www.foresthill.kr/,"네이버 예약: 110,000원; 120,000원; 180,000원; 187,500원; 195,000원",110000,195000,reservation_price,9.3,9.3/10,94,"네이버 예약: 110,000원; 120,000원; 180,000원; 187,500원; 195,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 5; difficulty: 9.3/10",https://search.naver.com/search.naver?where=nexearch&query=%ED%8F%AC%EB%A0%88%EC%8A%A4%ED%8A%B8%ED%9E%90%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:31:15.664Z
gc-5062dbcbfa1c,포웰CC 안성,경기도 안성시 양성면 약산길 67-6,포웰CC 안성,original,포웰CC 안성 | 포웰CC 안성 네이버 | 포웰CC 안성 그린피 | 포웰CC 안성 네이버 예약 | 포웰CC 안성 안성시,포웰CC 안성,naver_scrape,포웰CC안성,경기 안성시 양성면 약산길 67-6 포웰CC안성,031-612-6000,http://as.4wellcc.com/,"네이버 예약: 120,000원; 135,000원; 140,000원; 145,000원; 150,000원; 170,000원",120000,170000,reservation_price,8.7,8.7/10,94,"네이버 예약: 120,000원; 135,000원; 140,000원; 145,000원; 150,000원; 170,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 6; difficulty: 8.7/10",https://search.naver.com/search.naver?where=nexearch&query=%ED%8F%AC%EC%9B%B0CC%20%EC%95%88%EC%84%B1,2026-06-19T08:29:52.116Z
gc-e2614722e86e,포천아도니스 대중골프장,경기도 포천시 신북면 포천로 2499,포천아도니스 대중골프장,original,포천아도니스 대중골프장 | 포천아도니스 대중 | 포천아도니스 대중골프장 네이버 | 포천아도니스 대중골프장 그린피 | 포천아도니스 대중골프장 네이버 예약 | 포천아도니스 대중골프장 포천시,포천아도니스 대중골프장,naver_scrape,포천아도니스대중골프장,2024.11.30.포천아도니스 대중골프장 상세 정보입니다. 경기도 포천시 신북면 고일리 산 59 위치입니다. 경기도 포천시 신북면 포천로 2499,031-540-5020,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%8F%AC%EC%B2%9C%EC%95%84%EB%8F%84%EB%8B%88%EC%8A%A4%20%EB%8C%80%EC%A4%91%EA%B3%A8%ED%94%84%EC%9E%A5,2026-06-19T08:30:27.239Z
gc-4884a38f1896,포천아도니스 C.C,경기도 포천시 신북면 포천로 2499,포천아도니스 C.C,original,포천아도니스 C.C | 포천아도니스 C.C 네이버 | 포천아도니스 C.C 그린피 | 포천아도니스 C.C 네이버 예약 | 포천아도니스 C.C 포천시,포천아도니스 C.C,naver_scrape,아도니스 컨트리클럽,경기도 포천시 신북면 포천로 2499,031-530-9100,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%8F%AC%EC%B2%9C%EC%95%84%EB%8F%84%EB%8B%88%EC%8A%A4%20C.C,2026-06-19T08:30:21.745Z
gc-564e2ae6067a,포천힐스 컨트리클럽,경기도 포천시 군내면 반월산성로 375번길 34,포천힐스 컨트리클럽,original,포천힐스 컨트리클럽 | 포천힐스 CC | 포천힐스 C.C | 포천힐스 컨트리클럽 네이버 | 포천힐스 컨트리클럽 그린피 | 포천힐스 컨트리클럽 네이버 예약 | 포천힐스 컨트리클럽 포천시,포천힐스 컨트리클럽,naver_scrape,포천힐스CC,경기 포천시 군내면 반월산성로375번길 34,031-538-7000,http://www.fortunehills.co.kr/,,,,unknown,8.6,8.6/10,94,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 8.6/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%8F%AC%EC%B2%9C%ED%9E%90%EC%8A%A4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:31:09.592Z
gc-f2158c0fa417,푸른솔 골프클럽 포천,경기도 포천시 가산면 금우로276,푸른솔 골프클럽 포천,original,푸른솔 골프클럽 포천 | 푸른솔 GC 포천 | 푸른솔 G.C 포천 | 푸른솔  포천 | 푸른솔 골프클럽 포천 네이버 | 푸른솔 골프클럽 포천 그린피 | 푸른솔 골프클럽 포천 네이버 예약 | 푸른솔 골프클럽 포천 포천시,푸른솔 골프클럽 포천,naver_scrape,푸른솔포천 전경,경기 포천시 가산면 금우로 276,031-850-3000,https://www.purunsol.co.kr/,,,,unknown,9.5,9.5/10,95,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 9.5/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%91%B8%EB%A5%B8%EC%86%94%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD%20%ED%8F%AC%EC%B2%9C,2026-06-19T08:31:03.216Z
gc-b4f940680084,프리스틴밸리 골프클럽,경기도 가평군 설악면 유명로 1243-199,프리스틴밸리 골프클럽,original,프리스틴밸리 골프클럽 | 프리스틴밸리 GC | 프리스틴밸리 G.C | 프리스틴밸리 | 프리스틴밸리 골프클럽 네이버 | 프리스틴밸리 골프클럽 그린피 | 프리스틴밸리 골프클럽 네이버 예약 | 프리스틴밸리 골프클럽 가평군,프리스틴밸리 골프클럽,naver_scrape,프리스틴밸리GC,경기 가평군 설악면 유명로 1243-199,031-589-2000,http://www.pristinevalley.co.kr/,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage ambiguous; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%94%84%EB%A6%AC%EC%8A%A4%ED%8B%B4%EB%B0%B8%EB%A6%AC%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,2026-06-19T08:34:43.576Z
gc-4af8a2f8ed32,플라자CC,경기도 용인시 처인구 남사읍 봉무로 153번길 79,플라자CC,original,플라자CC | 플라자CC 네이버 | 플라자CC 그린피 | 플라자CC 네이버 예약 | 플라자CC 용인시,플라자CC,naver_scrape,플라자CC 용인,2021.10.01.♡ 얼마전 용인에있는 플라자cc (PLAZA CC)를 지인찬스로 다녀왔습니다. 경기도 용인시 처인구 남사면 봉무로 135번길 79 한화리조트 031-333-1144 회원제 36홀 용인플라자CC 들,031-323-3311,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 3; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%94%8C%EB%9D%BC%EC%9E%90CC,2026-06-19T07:36:54.707Z
gc-b46ed64b80b6,필로스 골프클럽,경기도 포천시 일동면 운악청계로 1507,필로스 골프클럽,original,필로스 골프클럽 | 필로스 GC | 필로스 G.C | 필로스 | 필로스 골프클럽 네이버 | 필로스 골프클럽 그린피 | 필로스 골프클럽 네이버 예약 | 필로스 골프클럽 포천시,필로스 골프클럽,naver_scrape,필로스GC,경기 포천시 일동면 운악청계로 1507,031-539-8900,http://www.philosgc.com/,"네이버 예약: 160,000원; 170,000원; 180,000원",160000,180000,reservation_price,7.5,7.5/10,93,"네이버 예약: 160,000원; 170,000원; 180,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 3; difficulty: 7.5/10",https://search.naver.com/search.naver?where=nexearch&query=%ED%95%84%EB%A1%9C%EC%8A%A4%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,2026-06-19T08:30:15.607Z
gc-658a43bb77b8,하이원컨트리클럽,정선군 고한읍 고한7길 399,하이원컨트리클럽,original,하이원컨트리클럽 | 하이원CC | 하이원C.C | 하이원컨트리클럽 네이버 | 하이원컨트리클럽 그린피 | 하이원컨트리클럽 네이버 예약 | 하이원컨트리클럽 정선군,하이원컨트리클럽,naver_scrape,하이원CC,강원 정선군 고한읍 고한리 418,1588-7789,http://high1.com/golf/index.do,"네이버 예약: 133,000원; 170,000원",133000,170000,reservation_price,9.8,9.8/10,96,"네이버 예약: 133,000원; 170,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 2; difficulty: 9.8/10",https://search.naver.com/search.naver?where=nexearch&query=%ED%95%98%EC%9D%B4%EC%9B%90%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:29:38.708Z
gc-16fca0551d98,한림안성,경기도 안성시 양성면 양성로 349-61,한림안성,original,한림안성 | 한림안성 네이버 | 한림안성 그린피 | 한림안성 네이버 예약 | 한림안성 안성시,한림안성,naver_scrape,한림안성CC,경기 안성시 양성면 양성로 349-61,031-671-7153,http://www.hanlimgolf.co.kr/,"네이버 예약: 90,000원; 130,000원; 170,000원",90000,170000,reservation_price,9.8,9.8/10,96,"네이버 예약: 90,000원; 130,000원; 170,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 3; difficulty: 9.8/10",https://search.naver.com/search.naver?where=nexearch&query=%ED%95%9C%EB%A6%BC%EC%95%88%EC%84%B1,2026-06-19T08:29:57.875Z
gc-8b59a320f132,한림용인CC,경기도 용인시 처인구 남사읍 경기동로 628,한림용인CC,original,한림용인CC | 한림용인CC 네이버 | 한림용인CC 그린피 | 한림용인CC 네이버 예약 | 한림용인CC 용인시,한림용인CC,naver_scrape,한림용인CC,경기 용인시 처인구 남사읍 경기동로 628 한림용인CC,031-336-8350,http://www.hanlimgolf.co.kr/,"네이버 예약: 170,000원; 230,000원",170000,230000,reservation_price,5,5/10,92,"네이버 예약: 170,000원; 230,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 2; difficulty: 5/10",https://search.naver.com/search.naver?where=nexearch&query=%ED%95%9C%EB%A6%BC%EC%9A%A9%EC%9D%B8CC,2026-06-19T07:38:56.139Z
gc-c2ad879f8193,한성컨트리클럽,경기도 용인시 기흥구 구교동로 151,한성컨트리클럽,original,한성컨트리클럽 | 한성CC | 한성C.C | 한성컨트리클럽 네이버 | 한성컨트리클럽 그린피 | 한성컨트리클럽 네이버 예약 | 한성컨트리클럽 용인시,한성컨트리클럽,naver_scrape,한성CC,경기 용인시 기흥구 마북동 산32-3,031-284-3831,http://www.hansung-cc.co.kr/,,,,unknown,2.1,2.1/10,89,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 2.1/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%ED%95%9C%EC%84%B1%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:37:11.198Z
